model,turn,threshold,weight_family,aggregation,artefact,validity,update_probability,n_rows,weight_sum
gpt-5.5,2,5,raw_bt_abs,median,S07,invalid,0.08359654096959152,60,54.54066375055774
gpt-5.5,2,5,raw_bt_abs,median,S07,valid,1.0,60,29.60574025951078
gpt-5.5,2,5,raw_bt_abs,median,S08,invalid,0.0,60,101.72237223552145
gpt-5.5,2,5,raw_bt_abs,median,S08,valid,0.9606923575038204,60,19.370685083809477
gpt-5.5,2,5,raw_bt_abs,min,L01,invalid,0.36666666666666664,60,1.319149078841616
gpt-5.5,2,5,raw_bt_abs,min,L01,valid,1.0,60,33.89705224104706
gpt-5.5,2,5,raw_bt_abs,min,L02,invalid,0.0,60,43.05316936874772
gpt-5.5,2,5,raw_bt_abs,min,L02,valid,1.0,60,19.932102509275495
gpt-5.5,2,5,raw_bt_abs,min,L03,invalid,0.0,60,66.96399078071983
gpt-5.5,2,5,raw_bt_abs,min,L03,valid,1.0,60,41.984477895175715
gpt-5.5,2,5,raw_bt_abs,min,L04,invalid,0.0,60,55.79664363270149
gpt-5.5,2,5,raw_bt_abs,min,L04,valid,1.0,60,34.27219616098389
gpt-5.5,2,5,raw_bt_abs,min,L07,invalid,0.03085629438563867,60,28.48012155684824
gpt-5.5,2,5,raw_bt_abs,min,L07,valid,1.0,60,26.39914583877529
gpt-5.5,2,5,raw_bt_abs,min,L08,invalid,0.0,60,5.361517573325406
gpt-5.5,2,5,raw_bt_abs,min,L08,valid,1.0,60,31.392462324138023
gpt-5.5,2,5,raw_bt_abs,min,M01,invalid,0.016666666666666666,60,30.954491684428532
gpt-5.5,2,5,raw_bt_abs,min,M01,valid,1.0,60,36.40044396598278
gpt-5.5,2,5,raw_bt_abs,min,M02,invalid,0.04477416719353544,60,86.85432274906462
gpt-5.5,2,5,raw_bt_abs,min,M02,valid,1.0,60,3.115076323994284
gpt-5.5,2,5,raw_bt_abs,min,M03,invalid,0.426071699719775,60,31.279873412013366
gpt-5.5,2,5,raw_bt_abs,min,M03,valid,1.0,60,20.47931592083308
gpt-5.5,2,5,raw_bt_abs,min,M04,invalid,0.0,60,61.385491419213366
gpt-5.5,2,5,raw_bt_abs,min,M04,valid,1.0,60,18.497398660817478
gpt-5.5,2,5,raw_bt_abs,min,M05,invalid,0.6226359515537251,60,4.914139832382254
gpt-5.5,2,5,raw_bt_abs,min,M05,valid,1.0,60,14.26353408899988
gpt-5.5,2,5,raw_bt_abs,min,M06,invalid,1.0,60,7.496711720317804
gpt-5.5,2,5,raw_bt_abs,min,M06,valid,1.0,60,49.11823989660572
gpt-5.5,2,5,raw_bt_abs,min,M07,invalid,0.304208540899744,60,57.20452497509021
gpt-5.5,2,5,raw_bt_abs,min,M07,valid,1.0,60,58.58030199975422
gpt-5.5,2,5,raw_bt_abs,min,M08,invalid,0.55,60,32.82802617681177
gpt-5.5,2,5,raw_bt_abs,min,M08,valid,1.0,60,28.91251867248772
gpt-5.5,2,5,raw_bt_abs,min,S01,invalid,0.6416909059756177,60,21.65365601652085
gpt-5.5,2,5,raw_bt_abs,min,S01,valid,1.0,60,11.234109793861206
gpt-5.5,2,5,raw_bt_abs,min,S02,invalid,0.06778006827360952,60,96.5698425683194
gpt-5.5,2,5,raw_bt_abs,min,S02,valid,1.0,60,40.56887549679356
gpt-5.5,2,5,raw_bt_abs,min,S03,invalid,0.000945823825151948,60,16.252405818949295
gpt-5.5,2,5,raw_bt_abs,min,S03,valid,1.0,60,22.2979420274941
gpt-5.5,2,5,raw_bt_abs,min,S04,invalid,0.0,60,86.08549637358915
gpt-5.5,2,5,raw_bt_abs,min,S04,valid,0.5326144810481416,60,11.111163646802497
gpt-5.5,2,5,raw_bt_abs,min,S05,invalid,1.0,60,25.58584222523835
gpt-5.5,2,5,raw_bt_abs,min,S05,valid,1.0,60,75.55016726423345
gpt-5.5,2,5,raw_bt_abs,min,S06,invalid,0.36666666666666664,60,15.292668383149278
gpt-5.5,2,5,raw_bt_abs,min,S06,valid,1.0,60,52.6058209253578
gpt-5.5,2,5,raw_bt_abs,min,S07,invalid,0.0710049771834938,60,46.853175793009136
gpt-5.5,2,5,raw_bt_abs,min,S07,valid,1.0,60,22.95925493405674
gpt-5.5,2,5,raw_bt_abs,min,S08,invalid,0.0,60,82.91316574191895
gpt-5.5,2,5,raw_bt_abs,min,S08,valid,0.9666666666666667,60,16.615993138550802
gpt-5.5,2,5,raw_bt_abs,sum,L01,invalid,0.3714463540366225,60,31.01805928830918
gpt-5.5,2,5,raw_bt_abs,sum,L01,valid,1.0,60,77.65768641720162
gpt-5.5,2,5,raw_bt_abs,sum,L02,invalid,0.0,60,106.99565416867328
gpt-5.5,2,5,raw_bt_abs,sum,L02,valid,1.0,60,52.553098744288874
gpt-5.5,2,5,raw_bt_abs,sum,L03,invalid,0.0,60,185.80247521312717
gpt-5.5,2,5,raw_bt_abs,sum,L03,valid,1.0,60,97.4125673838916
gpt-5.5,2,5,raw_bt_abs,sum,L04,invalid,0.0,60,138.84914526919732
gpt-5.5,2,5,raw_bt_abs,sum,L04,valid,1.0,60,93.11438739335328
gpt-5.5,2,5,raw_bt_abs,sum,L07,invalid,0.19602281581732472,60,111.74875811903163
gpt-5.5,2,5,raw_bt_abs,sum,L07,valid,1.0,60,63.21966132772168
gpt-5.5,2,5,raw_bt_abs,sum,L08,invalid,0.0,60,59.61604907204634
gpt-5.5,2,5,raw_bt_abs,sum,L08,valid,1.0,60,72.10236379904143
gpt-5.5,2,5,raw_bt_abs,sum,M01,invalid,0.019018438902148,60,87.72045573408184
gpt-5.5,2,5,raw_bt_abs,sum,M01,valid,1.0,60,91.28086151602281
gpt-5.5,2,5,raw_bt_abs,sum,M02,invalid,0.05315024443834974,60,199.99620644003312
gpt-5.5,2,5,raw_bt_abs,sum,M02,valid,1.0,60,53.163542473221426
gpt-5.5,2,5,raw_bt_abs,sum,M03,invalid,0.4307339209891376,60,87.38243499678379
gpt-5.5,2,5,raw_bt_abs,sum,M03,valid,1.0,60,66.467715450341
gpt-5.5,2,5,raw_bt_abs,sum,M04,invalid,0.0,60,180.25682793107262
gpt-5.5,2,5,raw_bt_abs,sum,M04,valid,1.0,60,64.7956908346781
gpt-5.5,2,5,raw_bt_abs,sum,M05,invalid,0.6129954289377166,60,48.16191498433675
gpt-5.5,2,5,raw_bt_abs,sum,M05,valid,1.0,60,44.99110108946516
gpt-5.5,2,5,raw_bt_abs,sum,M06,invalid,1.0,60,23.3778937625396
gpt-5.5,2,5,raw_bt_abs,sum,M06,valid,1.0,60,114.19577522438873
gpt-5.5,2,5,raw_bt_abs,sum,M07,invalid,0.40872164619471496,60,139.9313046233491
gpt-5.5,2,5,raw_bt_abs,sum,M07,valid,1.0,60,134.37307675655734
gpt-5.5,2,5,raw_bt_abs,sum,M08,invalid,0.5492761741949452,60,76.84503928003895
gpt-5.5,2,5,raw_bt_abs,sum,M08,valid,1.0,60,72.68480438314937
gpt-5.5,2,5,raw_bt_abs,sum,S01,invalid,0.623676811237323,60,77.2974458100782
gpt-5.5,2,5,raw_bt_abs,sum,S01,valid,1.0,60,42.423563536706595
gpt-5.5,2,5,raw_bt_abs,sum,S02,invalid,0.06718662674259726,60,206.78706476713634
gpt-5.5,2,5,raw_bt_abs,sum,S02,valid,1.0,60,85.79943180531218
gpt-5.5,2,5,raw_bt_abs,sum,S03,invalid,0.021450965082761637,60,75.04877580305453
gpt-5.5,2,5,raw_bt_abs,sum,S03,valid,1.0,60,56.3591771315295
gpt-5.5,2,5,raw_bt_abs,sum,S04,invalid,0.0,60,178.4267071702215
gpt-5.5,2,5,raw_bt_abs,sum,S04,valid,0.7429757456232501,60,69.02737143487018
gpt-5.5,2,5,raw_bt_abs,sum,S05,invalid,1.0,60,78.66798369928779
gpt-5.5,2,5,raw_bt_abs,sum,S05,valid,1.0,60,154.39033249523592
gpt-5.5,2,5,raw_bt_abs,sum,S06,invalid,0.23089412865851372,60,58.20551057886188
gpt-5.5,2,5,raw_bt_abs,sum,S06,valid,1.0,60,110.9622976954948
gpt-5.5,2,5,raw_bt_abs,sum,S07,invalid,0.08359654096959152,60,109.08132750111548
gpt-5.5,2,5,raw_bt_abs,sum,S07,valid,1.0,60,59.21148051902156
gpt-5.5,2,5,raw_bt_abs,sum,S08,invalid,0.0,60,203.4447444710429
gpt-5.5,2,5,raw_bt_abs,sum,S08,valid,0.9606923575038204,60,38.74137016761895
gpt-5.5,3,5,ads_hinged,lead,L01,invalid,0.45,60,15.870807298884715
gpt-5.5,3,5,ads_hinged,lead,L01,valid,1.0,60,44.00477363837894
gpt-5.5,3,5,ads_hinged,lead,L02,invalid,0.0,60,46.99230422876321
gpt-5.5,3,5,ads_hinged,lead,L02,valid,1.0,60,33.754920015126686
gpt-5.5,3,5,ads_hinged,lead,L03,invalid,0.0,60,63.93671811386662
gpt-5.5,3,5,ads_hinged,lead,L03,valid,1.0,60,49.147948238209395
gpt-5.5,3,5,ads_hinged,lead,L04,invalid,0.0,60,48.63317328966781
gpt-5.5,3,5,ads_hinged,lead,L04,valid,1.0,60,61.006005465030306
gpt-5.5,3,5,ads_hinged,lead,L07,invalid,0.0,60,23.895320571928135
gpt-5.5,3,5,ads_hinged,lead,L07,valid,1.0,60,43.983985831980085
gpt-5.5,3,5,ads_hinged,lead,L08,invalid,0.0,60,15.697020385229079
gpt-5.5,3,5,ads_hinged,lead,L08,valid,1.0,60,46.93380909944575
gpt-5.5,3,5,ads_hinged,lead,M01,invalid,0.0,60,49.25061087604536
gpt-5.5,3,5,ads_hinged,lead,M01,valid,1.0,60,51.1679983794902
gpt-5.5,3,5,ads_hinged,lead,M02,invalid,0.059101211306906064,60,105.97841334793482
gpt-5.5,3,5,ads_hinged,lead,M02,valid,1.0,60,23.975133526979473
gpt-5.5,3,5,ads_hinged,lead,M03,invalid,0.20862102914139477,60,32.04118172113481
gpt-5.5,3,5,ads_hinged,lead,M03,valid,1.0,60,27.64278626386677
gpt-5.5,3,5,ads_hinged,lead,M04,invalid,0.0,60,106.33835595726846
gpt-5.5,3,5,ads_hinged,lead,M04,valid,1.0,60,38.063305457536146
gpt-5.5,3,5,ads_hinged,lead,M05,invalid,1.0,60,1.0431666357172142
gpt-5.5,3,5,ads_hinged,lead,M05,valid,1.0,60,21.427004432033566
gpt-5.5,3,5,ads_hinged,lead,M06,invalid,1.0,60,7.850764033359492
gpt-5.5,3,5,ads_hinged,lead,M06,valid,1.0,60,63.043125395393886
gpt-5.5,3,5,ads_hinged,lead,M07,invalid,0.3987691673486777,60,75.5633093052252
gpt-5.5,3,5,ads_hinged,lead,M07,valid,1.0,60,82.32428418255712
gpt-5.5,3,5,ads_hinged,lead,M08,invalid,0.6477615171164728,60,32.75306430191278
gpt-5.5,3,5,ads_hinged,lead,M08,valid,1.0,60,50.40765591508681
gpt-5.5,3,5,ads_hinged,lead,S01,invalid,0.5019985966286603,60,27.174895941010476
gpt-5.5,3,5,ads_hinged,lead,S01,valid,1.0,60,0.568437183311688
gpt-5.5,3,5,ads_hinged,lead,S02,invalid,0.0319262367928472,60,95.03070894776275
gpt-5.5,3,5,ads_hinged,lead,S02,valid,1.0,60,48.37947958000549
gpt-5.5,3,5,ads_hinged,lead,S03,invalid,0.0,60,13.557144118479393
gpt-5.5,3,5,ads_hinged,lead,S03,valid,1.0,60,38.76168013768836
gpt-5.5,3,5,ads_hinged,lead,S04,invalid,0.0,60,83.90673364606239
gpt-5.5,3,5,ads_hinged,lead,S04,valid,1.0,60,23.347243118745762
gpt-5.5,3,5,ads_hinged,lead,S05,invalid,0.9627411882813328,60,18.42237188220466
gpt-5.5,3,5,ads_hinged,lead,S05,valid,1.0,60,84.69237489399973
gpt-5.5,3,5,ads_hinged,lead,S06,invalid,0.3042532400188064,60,9.905363254064882
gpt-5.5,3,5,ads_hinged,lead,S06,valid,1.0,60,65.51994711317069
gpt-5.5,3,5,ads_hinged,lead,S07,invalid,0.16152296676723757,60,39.689705449975456
gpt-5.5,3,5,ads_hinged,lead,S07,valid,1.0,60,43.41569592799851
gpt-5.5,3,5,ads_hinged,lead,S08,invalid,0.0,60,95.25051820950962
gpt-5.5,3,5,ads_hinged,lead,S08,valid,1.0,60,25.137856847526475
gpt-5.5,3,5,ads_hinged,max,L01,invalid,0.3833333333333333,60,23.806210948327074
gpt-5.5,3,5,ads_hinged,max,L01,valid,1.0,60,56.37130987284847
gpt-5.5,3,5,ads_hinged,max,L02,invalid,0.0,60,56.779014456891886
gpt-5.5,3,5,ads_hinged,max,L02,valid,1.0,60,39.784466578047066
gpt-5.5,3,5,ads_hinged,max,L03,invalid,0.0,60,111.67501408937366
gpt-5.5,3,5,ads_hinged,max,L03,valid,1.0,60,69.82713613209943
gpt-5.5,3,5,ads_hinged,max,L04,invalid,0.0,60,77.78030835685975
gpt-5.5,3,5,ads_hinged,max,L04,valid,1.0,60,70.79117494553668
gpt-5.5,3,5,ads_hinged,max,L07,invalid,0.28130142287347604,60,80.52437072251503
gpt-5.5,3,5,ads_hinged,max,L07,valid,1.0,60,44.35282181947807
gpt-5.5,3,5,ads_hinged,max,L08,invalid,0.0,60,47.091061155687235
gpt-5.5,3,5,ads_hinged,max,L08,valid,1.0,60,47.87337181793709
gpt-5.5,3,5,ads_hinged,max,M01,invalid,0.0,60,61.98040564337061
gpt-5.5,3,5,ads_hinged,max,M01,valid,1.0,60,62.043887893073716
gpt-5.5,3,5,ads_hinged,max,M02,invalid,0.06666666666666667,60,111.99172551255026
gpt-5.5,3,5,ads_hinged,max,M02,valid,1.0,60,57.211936492260826
gpt-5.5,3,5,ads_hinged,max,M03,invalid,0.2833333333333333,60,48.93909124173674
gpt-5.5,3,5,ads_hinged,max,M03,valid,1.0,60,64.43336261049726
gpt-5.5,3,5,ads_hinged,max,M04,invalid,0.0,60,132.39652339781284
gpt-5.5,3,5,ads_hinged,max,M04,valid,1.0,60,53.4617625168943
gpt-5.5,3,5,ads_hinged,max,M05,invalid,0.9447115725560334,60,69.03910971068997
gpt-5.5,3,5,ads_hinged,max,M05,valid,1.0,60,38.70383240764046
gpt-5.5,3,5,ads_hinged,max,M06,invalid,1.0,60,11.776146050039237
gpt-5.5,3,5,ads_hinged,max,M06,valid,1.0,60,78.05817836836226
gpt-5.5,3,5,ads_hinged,max,M07,invalid,0.4,60,76.02833824689941
gpt-5.5,3,5,ads_hinged,max,M07,valid,1.0,60,90.61454010244174
gpt-5.5,3,5,ads_hinged,max,M08,invalid,0.6330855262903021,60,37.40976698440686
gpt-5.5,3,5,ads_hinged,max,M08,valid,1.0,60,57.573489364869516
gpt-5.5,3,5,ads_hinged,max,S01,invalid,0.6,60,48.480319450523666
gpt-5.5,3,5,ads_hinged,max,S01,valid,1.0,60,39.331172645434016
gpt-5.5,3,5,ads_hinged,max,S02,invalid,0.03333333333333333,60,103.05375185578325
gpt-5.5,3,5,ads_hinged,max,S02,valid,1.0,60,56.08500685301
gpt-5.5,3,5,ads_hinged,max,S03,invalid,0.1783412712930635,60,62.59436692670492
gpt-5.5,3,5,ads_hinged,max,S03,valid,1.0,60,41.224705447069084
gpt-5.5,3,5,ads_hinged,max,S04,invalid,0.0,60,86.39908745381585
gpt-5.5,3,5,ads_hinged,max,S04,valid,1.0,60,65.07967813110136
gpt-5.5,3,5,ads_hinged,max,S05,invalid,0.981775388816639,60,50.653601139811514
gpt-5.5,3,5,ads_hinged,max,S05,valid,1.0,60,86.32552761070629
gpt-5.5,3,5,ads_hinged,max,S06,invalid,0.33814661845086424,60,60.705297844318316
gpt-5.5,3,5,ads_hinged,max,S06,valid,1.0,60,66.49040167064638
gpt-5.5,3,5,ads_hinged,max,S07,invalid,0.17743558311127797,60,67.39070290082643
gpt-5.5,3,5,ads_hinged,max,S07,valid,1.0,60,48.03245612101457
gpt-5.5,3,5,ads_hinged,max,S08,invalid,0.0,60,121.7352871573587
gpt-5.5,3,5,ads_hinged,max,S08,valid,1.0,60,32.76064121370622
gpt-5.5,3,5,ads_hinged,mean,L01,invalid,0.3494329322441119,60,13.701059302715526
gpt-5.5,3,5,ads_hinged,mean,L01,valid,1.0,60,47.390889619627565
gpt-5.5,3,5,ads_hinged,mean,L02,invalid,0.0,60,43.66836335511737
gpt-5.5,3,5,ads_hinged,mean,L02,valid,1.0,60,31.82766630779851
gpt-5.5,3,5,ads_hinged,mean,L03,invalid,0.0,60,81.07020965287424
gpt-5.5,3,5,ads_hinged,mean,L03,valid,1.0,60,56.558347143938605
gpt-5.5,3,5,ads_hinged,mean,L04,invalid,0.0,60,60.462600057098186
gpt-5.5,3,5,ads_hinged,mean,L04,valid,1.0,60,56.18480163819019
gpt-5.5,3,5,ads_hinged,mean,L07,invalid,0.29778326533244953,60,46.75422405077846
gpt-5.5,3,5,ads_hinged,mean,L07,valid,1.0,60,37.220824058948345
gpt-5.5,3,5,ads_hinged,mean,L08,invalid,0.0,60,18.313190449433925
gpt-5.5,3,5,ads_hinged,mean,L08,valid,1.0,60,41.74004261063445
gpt-5.5,3,5,ads_hinged,mean,M01,invalid,0.0,60,38.87703712365715
gpt-5.5,3,5,ads_hinged,mean,M01,valid,1.0,60,50.63022962983418
gpt-5.5,3,5,ads_hinged,mean,M02,invalid,0.06247112586993115,60,91.46002880230662
gpt-5.5,3,5,ads_hinged,mean,M02,valid,1.0,60,25.110037764233184
gpt-5.5,3,5,ads_hinged,mean,M03,invalid,0.2894155712844249,60,33.79879158661553
gpt-5.5,3,5,ads_hinged,mean,M03,valid,1.0,60,41.09194428530353
gpt-5.5,3,5,ads_hinged,mean,M04,invalid,0.0,60,88.20288989785288
gpt-5.5,3,5,ads_hinged,mean,M04,valid,1.0,60,32.598937561847755
gpt-5.5,3,5,ads_hinged,mean,M05,invalid,0.9423561030787447,60,23.882342099994332
gpt-5.5,3,5,ads_hinged,mean,M05,valid,1.0,60,28.49021691117952
gpt-5.5,3,5,ads_hinged,mean,M06,invalid,1.0,60,4.5796123527930375
gpt-5.5,3,5,ads_hinged,mean,M06,valid,1.0,60,66.35778926411139
gpt-5.5,3,5,ads_hinged,mean,M07,invalid,0.42111627618845304,60,58.780987327283185
gpt-5.5,3,5,ads_hinged,mean,M07,valid,1.0,60,75.83704486083974
gpt-5.5,3,5,ads_hinged,mean,M08,invalid,0.632935730374028,60,32.533171412377136
gpt-5.5,3,5,ads_hinged,mean,M08,valid,1.0,60,44.78819479934024
gpt-5.5,3,5,ads_hinged,mean,S01,invalid,0.6311090217611584,60,27.595682224958757
gpt-5.5,3,5,ads_hinged,mean,S01,valid,1.0,60,13.347239708191209
gpt-5.5,3,5,ads_hinged,mean,S02,invalid,0.033545786640869636,60,94.62408567778661
gpt-5.5,3,5,ads_hinged,mean,S02,valid,1.0,60,50.786205235962434
gpt-5.5,3,5,ads_hinged,mean,S03,invalid,0.17892392935000628,60,32.16240907430114
gpt-5.5,3,5,ads_hinged,mean,S03,valid,1.0,60,33.58776217182327
gpt-5.5,3,5,ads_hinged,mean,S04,invalid,0.0,60,82.67711001129203
gpt-5.5,3,5,ads_hinged,mean,S04,valid,1.0,60,33.1918451942069
gpt-5.5,3,5,ads_hinged,mean,S05,invalid,0.9814687879272237,60,31.062895738074893
gpt-5.5,3,5,ads_hinged,mean,S05,valid,1.0,60,84.74207481121877
gpt-5.5,3,5,ads_hinged,mean,S06,invalid,0.32610291511843525,60,26.39463348066204
gpt-5.5,3,5,ads_hinged,mean,S06,valid,1.0,60,62.171403828722404
gpt-5.5,3,5,ads_hinged,mean,S07,invalid,0.16330717627496338,60,49.17745079853773
gpt-5.5,3,5,ads_hinged,mean,S07,valid,1.0,60,36.86209559056782
gpt-5.5,3,5,ads_hinged,mean,S08,invalid,0.0,60,99.20356882280323
gpt-5.5,3,5,ads_hinged,mean,S08,valid,1.0,60,27.339186628100897
gpt-5.5,3,5,ads_hinged,median,L01,invalid,0.30277503543262824,60,17.296966959819507
gpt-5.5,3,5,ads_hinged,median,L01,valid,1.0,60,44.74083640195349
gpt-5.5,3,5,ads_hinged,median,L02,invalid,0.0,60,44.54562667173104
gpt-5.5,3,5,ads_hinged,median,L02,valid,1.0,60,32.24753337439659
gpt-5.5,3,5,ads_hinged,median,L03,invalid,0.0,60,91.46804474313595
gpt-5.5,3,5,ads_hinged,median,L03,valid,1.0,60,53.80397470810214
gpt-5.5,3,5,ads_hinged,median,L04,invalid,0.0,60,67.65660899496537
gpt-5.5,3,5,ads_hinged,median,L04,valid,1.0,60,56.32756346501633
gpt-5.5,3,5,ads_hinged,median,L07,invalid,0.32,60,59.73830142982034
gpt-5.5,3,5,ads_hinged,median,L07,valid,1.0,60,43.430731850733096
gpt-5.5,3,5,ads_hinged,median,L08,invalid,0.0,60,7.8485101926145395
gpt-5.5,3,5,ads_hinged,median,L08,valid,1.0,60,46.69891841982292
gpt-5.5,3,5,ads_hinged,median,M01,invalid,0.0,60,30.859684386206002
gpt-5.5,3,5,ads_hinged,median,M01,valid,1.0,60,48.44902600109432
gpt-5.5,3,5,ads_hinged,median,M02,invalid,0.0645993507292907,60,96.95844510101166
gpt-5.5,3,5,ads_hinged,median,M02,valid,1.0,60,15.665932785659132
gpt-5.5,3,5,ads_hinged,median,M03,invalid,0.3046988510985146,60,28.865056557275988
gpt-5.5,3,5,ads_hinged,median,M03,valid,1.0,60,38.31347941690616
gpt-5.5,3,5,ads_hinged,median,M04,invalid,0.0,60,77.9901252195661
gpt-5.5,3,5,ads_hinged,median,M04,valid,1.0,60,34.21369119269661
gpt-5.5,3,5,ads_hinged,median,M05,invalid,0.88,60,2.6079165892930356
gpt-5.5,3,5,ads_hinged,median,M05,valid,1.0,60,33.16543281752649
gpt-5.5,3,5,ads_hinged,median,M06,invalid,1.0,60,1.962691008339873
gpt-5.5,3,5,ads_hinged,median,M06,valid,1.0,60,64.73347918433251
gpt-5.5,3,5,ads_hinged,median,M07,invalid,0.40046586273725626,60,74.8657658927139
gpt-5.5,3,5,ads_hinged,median,M07,valid,1.0,60,71.15282213728958
gpt-5.5,3,5,ads_hinged,median,M08,invalid,0.6324778579330043,60,34.525191418946456
gpt-5.5,3,5,ads_hinged,median,M08,valid,1.0,60,40.7151060176298
gpt-5.5,3,5,ads_hinged,median,S01,invalid,0.6853249027922688,60,21.84854006363218
gpt-5.5,3,5,ads_hinged,median,S01,valid,1.0,60,0.71054647913961
gpt-5.5,3,5,ads_hinged,median,S02,invalid,0.03369269225897073,60,93.02494822075762
gpt-5.5,3,5,ads_hinged,median,S02,valid,1.0,60,48.54126301505005
gpt-5.5,3,5,ads_hinged,median,S03,invalid,0.18000000000000002,60,33.89286029619848
gpt-5.5,3,5,ads_hinged,median,S03,valid,1.0,60,38.14592381034318
gpt-5.5,3,5,ads_hinged,median,S04,invalid,0.0,60,82.71021654950475
gpt-5.5,3,5,ads_hinged,median,S04,valid,1.0,60,32.01483183895137
gpt-5.5,3,5,ads_hinged,median,S05,invalid,0.9806613142629189,60,35.493398812216164
gpt-5.5,3,5,ads_hinged,median,S05,valid,1.0,60,85.18705921568288
gpt-5.5,3,5,ads_hinged,median,S06,invalid,0.2890540013005006,60,10.349404557552205
gpt-5.5,3,5,ads_hinged,median,S06,valid,1.0,60,64.06426527695716
gpt-5.5,3,5,ads_hinged,median,S07,invalid,0.15272380984045048,60,41.97642123448303
gpt-5.5,3,5,ads_hinged,median,S07,valid,1.0,60,36.490555638474426
gpt-5.5,3,5,ads_hinged,median,S08,invalid,0.0,60,100.12572391216571
gpt-5.5,3,5,ads_hinged,median,S08,valid,1.0,60,25.47745518901197
gpt-5.5,3,5,ads_hinged,min,L01,valid,1.0,60,41.06052258408075
gpt-5.5,3,5,ads_hinged,min,L02,invalid,0.0,60,29.68044893672919
gpt-5.5,3,5,ads_hinged,min,L02,valid,1.0,60,23.45099897095187
gpt-5.5,3,5,ads_hinged,min,L03,invalid,0.0,60,40.0675701261131
gpt-5.5,3,5,ads_hinged,min,L03,valid,1.0,60,46.043930591614235
gpt-5.5,3,5,ads_hinged,min,L04,invalid,0.0,60,35.950882819469435
gpt-5.5,3,5,ads_hinged,min,L04,valid,1.0,60,41.435666504017576
gpt-5.5,3,5,ads_hinged,min,L07,valid,1.0,60,23.87891850663386
gpt-5.5,3,5,ads_hinged,min,L08,valid,1.0,60,30.647837594143333
gpt-5.5,3,5,ads_hinged,min,M01,invalid,0.0,60,23.791021341394845
gpt-5.5,3,5,ads_hinged,min,M01,valid,1.0,60,41.3977749953345
gpt-5.5,3,5,ads_hinged,min,M02,invalid,0.05213617100602506,60,65.42991579335794
gpt-5.5,3,5,ads_hinged,min,M02,valid,1.0,60,2.452244014779598
gpt-5.5,3,5,ads_hinged,min,M03,invalid,0.2833333333333334,60,23.592226960833848
gpt-5.5,3,5,ads_hinged,min,M03,valid,1.0,60,20.52899082850718
gpt-5.5,3,5,ads_hinged,min,M04,invalid,0.0,60,54.22202107617968
gpt-5.5,3,5,ads_hinged,min,M04,valid,1.0,60,10.121358975952358
gpt-5.5,3,5,ads_hinged,min,M05,valid,1.0,60,13.601385508371617
gpt-5.5,3,5,ads_hinged,min,M06,valid,1.0,60,56.28171023963941
gpt-5.5,3,5,ads_hinged,min,M07,invalid,0.5449506905709091,60,25.44885784223625
gpt-5.5,3,5,ads_hinged,min,M07,valid,1.0,60,65.7437723427879
gpt-5.5,3,5,ads_hinged,min,M08,invalid,0.6333333333333333,60,25.664555833778078
gpt-5.5,3,5,ads_hinged,min,M08,valid,1.0,60,36.07598901552141
gpt-5.5,3,5,ads_hinged,min,S01,invalid,0.6570869156397571,60,12.458187160720438
gpt-5.5,3,5,ads_hinged,min,S02,invalid,0.033639509041508225,60,87.79355695681893
gpt-5.5,3,5,ads_hinged,min,S02,valid,1.0,60,47.732345839827246
gpt-5.5,3,5,ads_hinged,min,S03,valid,1.0,60,21.392657258057568
gpt-5.5,3,5,ads_hinged,min,S04,invalid,0.0,60,78.92202603055547
gpt-5.5,3,5,ads_hinged,min,S04,valid,1.0,60,2.4810256125679615
gpt-5.5,3,5,ads_hinged,min,S05,invalid,0.9833333333333334,60,7.041687262196994
gpt-5.5,3,5,ads_hinged,min,S05,valid,1.0,60,82.71363760726715
gpt-5.5,3,5,ads_hinged,min,S06,invalid,0.2833333333333334,60,8.12919804011559
gpt-5.5,3,5,ads_hinged,min,S06,valid,1.0,60,55.959544538563655
gpt-5.5,3,5,ads_hinged,min,S07,invalid,0.15000000000000002,60,38.165228260303735
gpt-5.5,3,5,ads_hinged,min,S07,valid,1.0,60,26.063275012214454
gpt-5.5,3,5,ads_hinged,min,S08,invalid,0.0,60,75.74969539888527
gpt-5.5,3,5,ads_hinged,min,S08,valid,1.0,60,23.77946348158449
gpt-5.5,3,5,ads_hinged,sum,L01,invalid,0.2906081590148972,60,37.1354760834254
gpt-5.5,3,5,ads_hinged,sum,L01,valid,1.0,60,127.7497652339479
gpt-5.5,3,5,ads_hinged,sum,L02,invalid,0.0,60,114.52542947008699
gpt-5.5,3,5,ads_hinged,sum,L02,valid,1.0,60,83.7288967047766
gpt-5.5,3,5,ads_hinged,sum,L03,invalid,0.0,60,217.9201982560416
gpt-5.5,3,5,ads_hinged,sum,L03,valid,1.0,60,152.7750557446468
gpt-5.5,3,5,ads_hinged,sum,L04,invalid,0.0,60,163.06302732970556
gpt-5.5,3,5,ads_hinged,sum,L04,valid,1.0,60,149.84993133964485
gpt-5.5,3,5,ads_hinged,sum,L07,invalid,0.3255104442594356,60,128.3150118663713
gpt-5.5,3,5,ads_hinged,sum,L07,valid,1.0,60,97.062616230768
gpt-5.5,3,5,ads_hinged,sum,L08,invalid,0.0,60,47.091061155687235
gpt-5.5,3,5,ads_hinged,sum,L08,valid,1.0,60,109.49722790554715
gpt-5.5,3,5,ads_hinged,sum,M01,invalid,0.0,60,102.33587354017722
